freq,scheme,benefit_type,target_group,unit,country,year,expenditure
Annual,TOTAL,Home-based support,Mothers only,PPS per person,IE,2017,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,IE,2018,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,IE,2019,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,IE,2020,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,IE,2021,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,IE,2022,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,IT,2015,0.75
Annual,TOTAL,Home-based support,Mothers only,PPS per person,IT,2016,0.74
Annual,TOTAL,Home-based support,Mothers only,PPS per person,IT,2017,0.73
Annual,TOTAL,Home-based support,Mothers only,PPS per person,IT,2018,0.76
Annual,TOTAL,Home-based support,Mothers only,PPS per person,IT,2019,0.76
Annual,TOTAL,Home-based support,Mothers only,PPS per person,IT,2020,0.71
Annual,TOTAL,Home-based support,Mothers only,PPS per person,IT,2021,0.73
Annual,TOTAL,Home-based support,Mothers only,PPS per person,IT,2022,0.77
Annual,TOTAL,Home-based support,Mothers only,PPS per person,LT,2015,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,LT,2016,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,LT,2017,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,LT,2018,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,LT,2019,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,LT,2020,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,LT,2021,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,LT,2022,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,LU,2015,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,LU,2016,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,LU,2017,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,LU,2018,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,LU,2019,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,LU,2020,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,LU,2021,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,LV,2015,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,LV,2016,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,LV,2017,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,LV,2018,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,LV,2019,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,LV,2020,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,LV,2021,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,LV,2022,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,MT,2015,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,MT,2016,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,MT,2017,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,MT,2018,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,MT,2019,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,MT,2020,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,MT,2021,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,MT,2022,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,NL,2015,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,NL,2016,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,NL,2017,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,NL,2018,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,NL,2019,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,NL,2020,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,NL,2021,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,PL,2015,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,PL,2016,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,PL,2017,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,PL,2018,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,PL,2019,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,PL,2020,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,PL,2021,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,PT,2015,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,PT,2016,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,PT,2017,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,PT,2018,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,PT,2019,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,PT,2020,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,PT,2021,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,PT,2022,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,RO,2015,0.07
Annual,TOTAL,Home-based support,Mothers only,PPS per person,RO,2016,0.07
Annual,TOTAL,Home-based support,Mothers only,PPS per person,RO,2017,0.07
Annual,TOTAL,Home-based support,Mothers only,PPS per person,RO,2018,0.07
Annual,TOTAL,Home-based support,Mothers only,PPS per person,RO,2019,0.07
Annual,TOTAL,Home-based support,Mothers only,PPS per person,RO,2020,0.07
Annual,TOTAL,Home-based support,Mothers only,PPS per person,RO,2021,0.07
Annual,TOTAL,Home-based support,Mothers only,PPS per person,RO,2022,0.01
Annual,TOTAL,Home-based support,Mothers only,PPS per person,SE,2015,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,SE,2016,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,SE,2017,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,SE,2018,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,SE,2019,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,SE,2022,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,SI,2015,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,SI,2016,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,SI,2017,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,SI,2018,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,SI,2019,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,SI,2020,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,SI,2021,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,SI,2022,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,SK,2015,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,SK,2016,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,SK,2017,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,SK,2018,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,SK,2019,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,SK,2020,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,SK,2021,0.0
Annual,TOTAL,Home-based support,Mothers only,PPS per person,SK,2022,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),AT,2015,0.09
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),AT,2016,0.06
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),AT,2017,0.04
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),AT,2018,0.05
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),AT,2019,0.03
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),AT,2020,0.04
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),AT,2021,0.03
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),AT,2022,0.02
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),BE,2015,0.46
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),BE,2016,0.39
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),BE,2017,0.41
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),BE,2018,0.43
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),BE,2019,0.45
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),BE,2020,0.38
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),BE,2021,0.43
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),BE,2022,0.38
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),BG,2015,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),BG,2016,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),BG,2017,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),BG,2018,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),BG,2019,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),BG,2020,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),BG,2021,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),BG,2022,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),CY,2015,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),CY,2016,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),CY,2017,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),CY,2018,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),CY,2019,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),CY,2020,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),CY,2021,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),CZ,2015,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),CZ,2016,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),CZ,2017,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),CZ,2018,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),CZ,2019,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),CZ,2020,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),CZ,2021,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),CZ,2022,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),DE,2015,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),DE,2016,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),DE,2017,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),DE,2018,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),DE,2019,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),DE,2020,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),DE,2021,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),DE,2022,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),DK,2015,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),DK,2016,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),DK,2017,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),DK,2018,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),DK,2019,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),DK,2020,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),DK,2021,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),EE,2015,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),EE,2016,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),EE,2017,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),EE,2018,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),EE,2019,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),EE,2020,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),EE,2021,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),EE,2022,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),EL,2015,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),EL,2016,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),EL,2017,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),EL,2018,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),EL,2019,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),EL,2020,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),EL,2021,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),ES,2015,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),ES,2016,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),ES,2017,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),ES,2018,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),ES,2019,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),ES,2020,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),FI,2015,3.9
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),FI,2016,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),FI,2017,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),FI,2018,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),FI,2019,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),FI,2020,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),FI,2021,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),FI,2022,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),FR,2015,6.36
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),FR,2016,6.35
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),FR,2017,6.45
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),FR,2018,6.61
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),FR,2019,6.73
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),FR,2020,6.89
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),FR,2021,6.91
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),FR,2022,7.08
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),HR,2015,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),HR,2016,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),HR,2017,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),HR,2018,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),HR,2019,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),HU,2015,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),HU,2016,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),HU,2017,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),HU,2018,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),HU,2019,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),HU,2020,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),HU,2021,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),HU,2022,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),IE,2015,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),IE,2016,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),IE,2017,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),IE,2018,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),IE,2019,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),IE,2020,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),IE,2021,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),IE,2022,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),IT,2015,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),IT,2016,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),IT,2017,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),IT,2018,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),IT,2019,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),IT,2020,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),IT,2021,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),IT,2022,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),LT,2015,0.75
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),LT,2016,0.84
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),LT,2017,2.16
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),LT,2018,1.87
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),LT,2019,3.11
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),LT,2020,13.1
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),LT,2021,9.57
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),LT,2022,10.1
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),LU,2015,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),LU,2016,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),LU,2017,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),LU,2018,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),LU,2019,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),LU,2020,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),LU,2021,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),LV,2015,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),LV,2016,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),LV,2017,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),LV,2018,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),LV,2019,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),LV,2020,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),LV,2021,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),LV,2022,0.0
Annual,TOTAL,Home-based support,Non-mothers,€ per person (2010 prices),MT,2015,0.0
